init_capital,cash,market_value,positions,total_value,return,last_return
1000000,1354528.9863187403,0.0,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1354528.9863187403,0.3545289863187403,0.0
1000000,1354528.9863187403,0.0,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1354528.9863187403,0.3545289863187403,0.0
1000000,1354528.9863187403,0.0,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1354528.9863187403,0.3545289863187403,0.0
1000000,1354528.9863187403,0.0,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1354528.9863187403,0.3545289863187403,0.0
1000000,1354528.9863187403,0.0,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1354528.9863187403,0.3545289863187403,0.0
1000000,1354528.9863187403,0.0,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1354528.9863187403,0.3545289863187403,0.0
1000000,13844.887490615249,1340416.015625,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1354260.9031156152,0.35426090311561526,-0.00019791618033482283
1000000,13844.887490615249,1326463.9648437502,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1340308.8523343655,0.3403088523343655,-0.010302335945128194
1000000,2261.5715348046997,1357693.0114746094,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1359954.5830094141,0.35995458300941413,0.014657614654139284
1000000,2261.5715348046997,1371423.0430603027,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1373684.6145951075,0.3736846145951075,0.010095948612717898
1000000,2261.5715348046997,1330918.0152893066,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1333179.5868241114,0.3331795868241114,-0.029486410010448383
1000000,2261.5715348046997,1358082.03125,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1360343.6027848048,0.36034360278480476,0.020375361451042906
1000000,2261.5715348046997,1329140.0238037107,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1331401.5953385155,0.3314015953385155,-0.021275512588908474
1000000,2261.5715348046997,1354420.0119018555,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1356681.5834366602,0.35668158343666023,0.018987500230324805
1000000,2261.5715348046997,1359209.0118408203,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1361470.583375625,0.3614705833756251,0.0035299365727612386
1000000,2261.5715348046997,1392880.98449707,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1395142.5560318748,0.39514255603187487,0.02473206036722697
1000000,2261.5715348046997,1429399.9610900881,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1431661.532624893,0.4316615326248929,0.02617580292073307
1000000,2261.5715348046997,1438414.0037536623,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1440675.575288467,0.4406755752884671,0.00629621070215336
1000000,2261.5715348046997,1425623.0041503909,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1427884.5756851956,0.4278845756851956,-0.00887847328202973
1000000,2261.5715348046997,1417895.023345947,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1420156.5948807518,0.4201565948807518,-0.005412188727324407
1000000,2261.5715348046997,1417726.0231018064,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1419987.5946366112,0.4199875946366112,-0.00011900113321994255
1000000,2261.5715348046997,1382606.0081481934,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1384867.5796829981,0.3848675796829981,-0.02473262096532658
1000000,2261.5715348046997,1385510.9611511233,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1387772.532685928,0.38777253268592804,0.002097639547309571
1000000,2261.5715348046997,1386407.0198059082,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1388668.591340713,0.38866859134071297,0.0006456812148101232
1000000,13834.2565348047,1375295.99609375,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1389130.2526285546,0.3891302526285546,0.00033244885836714033
1000000,1397429.454796523,0.0,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1397429.454796523,0.3974294547965231,0.005974387320601959
1000000,1397429.454796523,0.0,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1397429.454796523,0.3974294547965231,0.0
1000000,1397429.454796523,0.0,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1397429.454796523,0.3974294547965231,0.0
1000000,1397429.454796523,0.0,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1397429.454796523,0.3974294547965231,0.0
1000000,1397429.454796523,0.0,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1397429.454796523,0.3974294547965231,0.0
1000000,1397429.454796523,0.0,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1397429.454796523,0.3974294547965231,0.0
1000000,1397429.454796523,0.0,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1397429.454796523,0.3974294547965231,0.0
1000000,1397429.454796523,0.0,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1397429.454796523,0.3974294547965231,0.0
1000000,1397429.454796523,0.0,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1397429.454796523,0.3974294547965231,0.0
1000000,1397429.454796523,0.0,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1397429.454796523,0.3974294547965231,0.0
1000000,10088.034426650032,1387064.0075683594,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1397152.0419950094,0.3971520419950094,-0.0001985164979609877
1000000,10088.034426650032,1354017.9962158203,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1364106.0306424703,0.3641060306424703,-0.023652408871229436
1000000,10088.034426650032,1308261.965942383,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1318350.000369033,0.3183500003690331,-0.03354286928259309
1000000,10088.034426650032,1342610.0189208984,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1352698.0533475485,0.35269805334754845,0.026053819523571553
1000000,10088.034426650032,1335728.0151367188,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1345816.0495633688,0.34581604956336875,-0.005087612691648813
1000000,10088.034426650032,1342361.965942383,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1352450.000369033,0.35245000036903307,0.0049293146770070795
1000000,10088.034426650032,1346825.973510742,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1356914.007937392,0.356914007937392,0.0033006821451002644
1000000,10088.034426650032,1329652.0416259766,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1339740.0760526266,0.33974007605262657,-0.012656610355781472
1000000,10088.034426650032,1308696.011352539,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1318784.045779189,0.3187840457791891,-0.015641862662779893
1000000,10088.034426650032,1317003.988647461,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1327092.023074111,0.32709202307411095,0.006299725358000607
1000000,1314245.1470432272,0.0,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1314245.1470432272,0.3142451470432272,-0.009680471141047864
1000000,1314245.1470432272,0.0,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1314245.1470432272,0.3142451470432272,0.0
1000000,1314245.1470432272,0.0,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1314245.1470432272,0.3142451470432272,0.0
1000000,1314245.1470432272,0.0,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1314245.1470432272,0.3142451470432272,0.0
1000000,522.7856146993581,1313459.669494629,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1313982.4551093283,0.31398245510932826,-0.00019988046711827412
1000000,522.7856146993581,1289484.017944336,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1290006.8035590353,0.2900068035590353,-0.018246553793062725
1000000,522.7856146993581,1319589.5668029785,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1320112.3524176779,0.3201123524176779,0.023337511690313173
1000000,522.7856146993581,1341352.906036377,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1341875.6916510763,0.3418756916510763,0.01648597499564386
1000000,522.7856146993581,1339052.4421691895,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1339575.2277838888,0.3395752277838888,-0.0017143643643748874
1000000,522.7856146993581,1340463.6520385742,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1340986.4376532736,0.3409864376532736,0.0010534756392288624
1000000,522.7856146993581,1335517.0715332034,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1336039.8571479027,0.33603985714790274,-0.0036887625157696613
1000000,522.7856146993581,1331327.5177001953,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1331850.3033148947,0.3318503033148947,-0.003135800036648373
1000000,522.7856146993581,1306727.0668029785,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1307249.8524176779,0.3072498524176779,-0.01847088282818854
1000000,522.7856146993581,1299222.745513916,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1299745.5311286154,0.29974553112861535,-0.005740540934224381
1000000,522.7856146993581,1304477.968597412,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1305000.7542121115,0.3050007542121115,0.00404327074618438
1000000,1288176.2881450644,0.0,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1288176.2881450644,0.28817628814506435,-0.01289230371150607
1000000,1288176.2881450644,0.0,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1288176.2881450644,0.28817628814506435,0.0
1000000,1288176.2881450644,0.0,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1288176.2881450644,0.28817628814506435,0.0
1000000,15285.77156730555,1272635.9893798828,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1287921.7609471884,0.28792176094718835,-0.0001975872403633394
1000000,15285.77156730555,1267821.9787597659,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1283107.7503270714,0.2831077503270714,-0.003737812937158913
1000000,15285.77156730555,1291021.9787597659,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1306307.7503270714,0.3063077503270714,0.018081100355045177
1000000,15285.77156730555,1298852.0141601562,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1314137.7857274618,0.3141377857274618,0.00599402047368236
1000000,15285.77156730555,1281916.0247802732,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1297201.7963475788,0.29720179634757876,-0.012887529423338151
1000000,15285.77156730555,1291950.0,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1307235.7715673055,0.3072357715673055,0.0077350919864422885
1000000,15285.77156730555,1304768.0389404297,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1320053.8105077352,0.32005381050773524,0.009805453017141419
1000000,15285.77156730555,1300069.9645996096,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1315355.7361669152,0.31535573616691515,-0.0035590021432634344
1000000,15285.77156730555,1285743.9575195312,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1301029.7290868368,0.3010297290868368,-0.010891355612912657
1000000,6520.818548811898,1298799.1897583008,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1305320.0083071126,0.3053200083071126,0.0032976027560007726
1000000,6520.818548811898,1271232.664489746,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1277753.483038558,0.2777534830385579,-0.021118595511537497
1000000,15219.328742903695,1263819.9645996096,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1279039.2933425133,0.27903929334251326,0.0010063054579962927
1000000,1246023.1187429037,0.0,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1246023.1187429037,0.2460231187429037,-0.025813260602282506
1000000,3736.6709737386554,1242038.0401611328,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1245774.7111348715,0.24577471113487145,-0.0001993603523848808
1000000,3736.6709737386554,1258481.0333251953,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1262217.704298934,0.262217704298934,0.01319901023603487
1000000,3736.6709737386554,1229402.9846191406,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1233139.6555928793,0.23313965559287927,-0.023037268933100097
1000000,3736.6709737386554,1216200.9735107422,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1219937.6444844808,0.21993764448448083,-0.010706014560898258
1000000,3736.6709737386554,1223075.0427246094,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1226811.713698348,0.22681171369834804,0.005634770961405966
1000000,3736.6709737386554,1211643.9666748047,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1215380.6376485433,0.21538063764854334,-0.009317710225756337
1000000,1212828.758040389,0.0,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1212828.758040389,0.21282875804038903,-0.0020996546506545366
1000000,1212828.758040389,0.0,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1212828.758040389,0.21282875804038903,0.0
1000000,9343.284856795333,1203244.82421875,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1212588.1090755453,0.21258810907554535,-0.00019841957345445582
1000000,9343.284856795333,1205855.95703125,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1215199.2418880453,0.21519924188804535,0.002153355119481226
1000000,9343.284856795333,1211238.37890625,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1220581.6637630453,0.22058166376304533,0.0044292505207930155
1000000,9343.284856795333,1212339.1601562502,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1221682.4450130456,0.22168244501304557,0.0009018497349915222
1000000,9343.284856795333,1221087.98828125,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1230431.2731380453,0.23043127313804534,0.0071612947871297905
1000000,9343.284856795333,1164121.58203125,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1173464.8668880453,0.17346486688804533,-0.04629791805007932
1000000,9343.284856795333,1186048.046875,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1195391.3317317953,0.19539133173179532,0.018685233331183992
1000000,9343.284856795333,1169510.3515625002,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1178853.6364192956,0.17885363641929555,-0.013834545117991759
1000000,9343.284856795333,1211564.8437500002,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1220908.1286067956,0.22090812860679557,0.035674057311506635
1000000,9343.284856795333,1228236.81640625,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1237580.1012630453,0.23758010126304532,0.01365538672862665
1000000,9343.284856795333,1317683.203125,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1327026.4879817953,0.32702648798179534,0.07227523020729176
1000000,9343.284856795333,1314323.2421875,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1323666.5270442953,0.3236665270442953,-0.0025319471524716253
1000000,9343.284856795333,1336851.171875,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1346194.4567317953,0.34619445673179533,0.017019339257451804
1000000,9343.284856795333,1334092.7734374998,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1343436.058294295,0.3434360582942951,-0.002049034167171393
1000000,9343.284856795333,1328249.609375,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1337592.8942317953,0.33759289423179534,-0.004349417321668825
1000000,9343.284856795333,1335347.16796875,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1344690.4528255453,0.34469045282554533,0.005306217328424401
1000000,9343.284856795333,1336800.0,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1346143.2848567953,0.34614328485679535,0.0010804211691970433
1000000,9343.284856795333,1340819.23828125,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1350162.5231380453,0.35016252313804536,0.002985743290824683
1000000,9343.284856795333,1350848.046875,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1360191.3317317953,0.36019133173179535,0.007427852885770525
1000000,9343.284856795333,1355916.796875,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1365260.0817317953,0.36526008173179536,0.0037264977961199985
1000000,9343.284856795333,1347718.359375,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1357061.6442317953,0.3570616442317953,-0.006005037142520542
1000000,9343.284856795333,1336838.37890625,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1346181.6637630453,0.3461816637630453,-0.008017307478253133
1000000,9343.284856795333,1314726.3671875,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1324069.6520442953,0.32406965204429533,-0.016425726418631492
1000000,9343.284856795333,1318476.7578125,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1327820.0426692953,0.3278200426692953,0.0028324723093000603
1000000,1342714.9360872642,0.0,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1342714.9360872642,0.3427149360872642,0.011217554291488074
1000000,1342714.9360872642,0.0,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1342714.9360872642,0.3427149360872642,0.0
1000000,1342714.9360872642,0.0,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1342714.9360872642,0.3427149360872642,0.0
1000000,1342714.9360872642,0.0,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1342714.9360872642,0.3427149360872642,0.0
1000000,1342714.9360872642,0.0,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1342714.9360872642,0.3427149360872642,0.0
1000000,1342714.9360872642,0.0,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1342714.9360872642,0.3427149360872642,0.0
1000000,1342714.9360872642,0.0,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1342714.9360872642,0.3427149360872642,0.0
1000000,1342714.9360872642,0.0,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1342714.9360872642,0.3427149360872642,0.0
1000000,1342714.9360872642,0.0,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1342714.9360872642,0.3427149360872642,0.0
1000000,1342714.9360872642,0.0,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1342714.9360872642,0.3427149360872642,0.0
1000000,1342714.9360872642,0.0,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1342714.9360872642,0.3427149360872642,0.0
1000000,8605.262080153683,1333842.9054260254,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1342448.167506179,0.34244816750617907,-0.00019867849378552016
1000000,1310094.9120801538,0.0,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1310094.9120801538,0.31009491208015383,-0.024100189645404946
1000000,5264.5966495506,1304569.4015502932,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1309833.9981998438,0.3098339981998438,-0.00019915647172141782
1000000,5264.5966495506,1323270.1980590818,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1328534.7947086324,0.3285347947086324,0.014277226377151564
1000000,5264.5966495506,1322209.7007751465,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1327474.297424697,0.3274742974246971,-0.0007982457728311632
1000000,5264.5966495506,1283550.9170532227,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1288815.5137027733,0.28881551370277325,-0.02912205817989999
1000000,5264.5966495506,1287119.5945739746,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1292384.1912235252,0.2923841912235252,0.0027689591588628826
1000000,1294494.8505695339,0.0,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1294494.8505695339,0.2944948505695339,0.0016331516280854164
1000000,1294494.8505695339,0.0,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1294494.8505695339,0.2944948505695339,0.0
1000000,1294494.8505695339,0.0,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1294494.8505695339,0.2944948505695339,0.0
1000000,1294494.8505695339,0.0,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1294494.8505695339,0.2944948505695339,0.0
1000000,9411.895076064626,1284825.9902954102,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1294237.8853714748,0.29423788537147477,-0.0001985061570125568
1000000,1295888.541807632,0.0,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1295888.541807632,0.29588854180763197,0.0012753887479375337
1000000,1295888.541807632,0.0,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1295888.541807632,0.29588854180763197,0.0
1000000,1295888.541807632,0.0,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1295888.541807632,0.29588854180763197,0.0
1000000,525.5888312528004,1295103.9321899412,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1295629.521021194,0.29562952102119405,-0.000199878907854667
1000000,525.5888312528004,1331165.8386230469,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1331691.4274542998,0.33169142745429975,0.027833501666959748
1000000,525.5888312528004,1324704.3029785159,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1325229.8918097687,0.32522989180976875,-0.004852126785018895
1000000,525.5888312528004,1335665.117645264,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1336190.7064765168,0.3361907064765168,0.008270877931812803
1000000,525.5888312528004,1353477.149963379,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1354002.7387946318,0.3540027387946318,0.013330456671925672
1000000,525.5888312528004,1367358.3824157713,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1367883.9712470241,0.36788397124702416,0.01025199732221349
1000000,525.5888312528004,1367546.1196899412,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1368071.708521194,0.36807170852119403,0.00013724649028445945
1000000,525.5888312528004,1381269.0979003906,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1381794.6867316435,0.3817946867316435,0.010030891016146404
1000000,525.5888312528004,1365836.5303039553,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1366362.1191352082,0.3663621191352082,-0.011168495395606048
1000000,525.5888312528004,1386776.2496948242,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1387301.838526077,0.3873018385260771,0.015325160949369643
1000000,525.5888312528004,1393335.6979370117,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1393861.2867682646,0.3938612867682646,0.004728205542606778
1000000,525.5888312528004,1382770.7481384277,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1383296.3369696806,0.38329633696968063,-0.007579627828734226
1000000,525.5888312528004,1380173.1018066406,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1380698.6906378935,0.3806986906378935,-0.0018778668477339444
1000000,525.5888312528004,1392465.6791687012,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1392991.267999954,0.39299126799995404,0.008903157108363313
1000000,525.5888312528004,1374263.6711120605,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1374789.2599433134,0.3747892599433134,-0.013066850076364767
1000000,525.5888312528004,1395594.6174621582,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1396120.206293411,0.3961202062934111,0.015515793563136482
1000000,525.5888312528004,1397764.5851135254,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1398290.1739447783,0.3982901739447783,0.0015542842525919642
1000000,525.5888312528004,1399895.906829834,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1400421.4956610869,0.40042149566108687,0.0015242342083372495
1000000,525.5888312528004,1360963.187408447,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1361488.7762397,0.36148877623969994,-0.027800715386054775
1000000,525.5888312528004,1350266.7709350588,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1350792.3597663117,0.35079235976631173,-0.007856411789842754
1000000,1336812.2392206572,11767.50030517578,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1348579.739525833,0.34857973952583293,-0.0016380165496802102
1000000,1336812.2392206572,11715.399932861328,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1348527.6391535185,0.3485276391535185,-3.863351256694347e-05
1000000,1336812.2392206572,11534.149932861328,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1348346.3891535185,0.34834638915351845,-0.0001344058473385923
1000000,1336812.2392206572,11573.85025024414,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1348386.0894709013,0.3483860894709013,2.944370801305496e-05
1000000,1336812.2392206572,11686.750030517578,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1348498.9892511747,0.34849898925117473,8.372956466629056e-05
1000000,1336812.2392206572,11759.649658203123,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1348571.8888788603,0.34857188887886026,5.4059831165353955e-05
1000000,1336812.2392206572,11458.75015258789,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1348270.989373245,0.348270989373245,-0.00022312455724204927
1000000,1348160.2689958953,0.0,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1348160.2689958953,0.3481602689958953,-8.212026975473741e-05
1000000,1348160.2689958953,0.0,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1348160.2689958953,0.3481602689958953,0.0
1000000,1348160.2689958953,0.0,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1348160.2689958953,0.3481602689958953,0.0
1000000,1348160.2689958953,0.0,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1348160.2689958953,0.3481602689958953,0.0
1000000,1348160.2689958953,0.0,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1348160.2689958953,0.3481602689958953,0.0
1000000,1348160.2689958953,0.0,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1348160.2689958953,0.3481602689958953,0.0
1000000,1348160.2689958953,0.0,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1348160.2689958953,0.3481602689958953,0.0
1000000,1348160.2689958953,0.0,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1348160.2689958953,0.3481602689958953,0.0
1000000,1348160.2689958953,0.0,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1348160.2689958953,0.3481602689958953,0.0
1000000,2098.28816581727,1345792.822265625,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1347891.1104314423,0.3478911104314423,-0.00019964878853273582
1000000,2098.28816581727,1346835.9146118164,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1348934.2027776337,0.34893420277763365,0.0007738698906156749
1000000,2098.28816581727,1356776.7333984375,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1358875.0215642548,0.35887502156425477,0.0073693874513312
1000000,2098.28816581727,1346727.6306152344,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1348825.9187810516,0.3488259187810516,-0.007395163369501967
1000000,2098.28816581727,1343404.4860839844,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1345502.7742498016,0.34550277424980164,-0.0024637312235615827
1000000,2098.28816581727,1357272.5784301758,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1359370.866595993,0.35937086659599304,0.010306996471206586
1000000,2098.28816581727,1351236.3327026367,"{'AAPL': 0, 'MSFT': 0, 'GOOGL': 100}",1353334.620868454,0.35333462086845396,-0.004440470129137397
